0.02,4.19
5.97,3.79
10.38,3.73
15.27,3.78
20.35,3.49
25.24,3.63
30.29,3.71
35.34,3.79
40.71,4.35
45.4,3.85
50.3,3.72
55.44,3.74
60.55,4.07
62.73,3.53
65.5,3.21
69.68,3.7
72.74,4.4
76.14,3.94
80.82,3.09
86.27,2.9
91.39,2.05
96.44,1.41
101.18,1.32
106.51,-0.07
108.86,-0.37
