0.03,0.04
5.93,0.06
10.76,-0.97
15.87,-0.11
25.59,0.21
25.99,0.23
30.56,-0.14
36.09,-0.29
42.31,-0.42
46.39,-0.29
51.07,-0.39
56.61,0.87
60.15,4.78
61.63,5.14
64.93,3.46
