0.09,0.64
2.22,3.8
5.1,3.59
9.43,3.7
11.41,3.93
12.1,3.27
16.02,3.2
21.14,3.38
25.26,3.13
30.4,2.98
34.91,2.91
37.55,3.51
41.39,3.51
42.1,-0.2
46.54,-0.6
51,0.05
55.8,-0.22
