0,-0.56
5.65,-0.21
11.12,-1.09
15.37,-2.82
20.29,-2.85
25.52,-9.85
30.68,-8.7
32.98,-6.79
33.37,4.82
49.52,-2.88
51.73,1.72
60.16,2.22
