0.42,0.47
8.44,0.68
13.19,0.09
17.03,0.25
20.95,0.34
25.54,0.23
30.7,-0.13
35.17,0.36
40.22,-0.27
45.78,-0.46
51.08,-0.49
56.41,0.49
61.16,-0.21
66.4,-0.66
70.64,-0.48
76.83,0.59
83.06,-0.06
92.33,0.01
97.21,-0.12
98.5,-0.36
