0.15,-1.9
5.6,-1.44
9.93,-1.66
11.24,-0.64
11.39,-6.93
11.98,-6.99
12.87,-7.78
15.03,-7.11
16.74,-7.25
19.92,-7.09
21.11,-6.77
23.29,-6.73
25.02,-7.07
26.69,-7.33
29.27,-7.06
31.13,-6.47
32.17,0.33
