0,5.59
1.16,4.62
2.61,3.67
4.36,3.01
5.26,2.14
6.15,1.25
8.8,-0.17
10.21,-0.09
11.14,-0.63
11.4,-6.9
12.84,-7.62
13.42,-8.33
15.16,-8.91
17.4,-9.74
18.66,-10.63
19.78,-11.84
20.64,-11.66
21.59,-8.53
23.46,-6.23
24.02,-4.62
25.02,-2.31
26.02,-2.03
27.04,-2.35
