0.56,-0.4
10.39,-0.27
16.19,0.56
20.79,-0.07
26.09,0.04
31.06,-0.04
35.28,-0.19
40.71,-0.21
46.17,0.04
51.01,1.4
56.02,1.21
61.29,1.7
64.62,0.58
