0,-0.81
5.84,-0.36
10.91,-0.22
15.68,-0.47
20.69,-0.72
26.28,-0.25
30.96,-0.6
35.83,-0.35
41.26,0.03
51.48,-0.51
56.1,0.25
61.52,-0.3
66.17,-0.04
70.71,-0.06
76.37,-0.31
81.01,0.43
84.85,-0.09
