0.02,0.26
6.24,0.08
11.16,0.29
16.83,0.28
22.92,0.34
26.94,0.3
30.74,-0.13
35.47,0.36
40.29,0.27
45.75,0.56
51.01,-0.79
56.42,0.45
61.86,-0.21
66.2,-0.66
70.94,-0.48
76.73,0.99
83.56,-0.46
89.34,0.01
95.21,-0.12
