4.97,0.31
10.56,-0.2
16.3,0.27
16.3,0.23
18.83,-0.87
21.29,0.27
25.61,0.17
30.46,-0.51
35.48,-0.26
46.34,-0.41
50.8,-0.03
55.39,0.4
60.64,-0.33
66.15,-0.75
71.3,-0.4
71.3,-0.08
80.33,4.46
85.67,-0.85
