0.01,-0.58
5.62,0.19
10.92,0.27
15.77,-0.1
20.6,-0.24
25.17,-0.04
30.69,-0.05
35.91,-0.38
40.61,0.29
45.23,0.42
50.72,-0.05
55.53,-0.25
60.44,0.07
65.39,0.15
70.48,-0.03
75.54,0.48
80.95,0.15
85.68,-0.19
90.42,-0.17
95.62,0.07
