0.02,-1.13
2.58,3.2
5.3,3.8
10.28,4
14.43,4.26
18.44,4.26
22.72,4.83
25.59,4.11
29,3.81
31.91,4.05
34.74,4.21
38.32,3.52
40.75,4.71
44.39,4.24
46.75,3.94
50.03,4.45
52.55,3.25
53.32,0.9
